LOC000028934704,ORD420005087812,HFC,Cancelled,ASI000000220777
LOC000029019856,ORD410001587476,HFC,Complete,ASI000000001074
LOC000029019856,ORD420020671550,HFC,Cancelled,ASI000000001074
LOC000029219586,ORD420019857133,HFC,Cancelled,ASI000000000035
LOC000029219586,ORD420020752186,HFC,In progress,ASI000000000035
LOC000029258385,ORD420020766508,HFC,In progress,ASI000000221038
LOC000029258385,ORD420019926728,HFC,Cancelled,ASI000000221038
LOC000029297115,ORD420008728559,HFC,Cancelled,ASI000000220777
LOC000029297115,ORD420015883695,HFC,Cancelled,ASI000000000035
LOC000029297115,ORD420017836862,HFC,Cancelled,ASI000000000035
LOC000029297115,ORD420020173304,HFC,In progress - Held,ASI000000000035
LOC000029456886,ORD420020298714,HFC,Complete,ASI000000000035
LOC000029456886,ORD420020313065,HFC,Complete,ASI000000000035
LOC000029566947,ORD420020877122,HFC,In progress,ASI000000001074
LOC000029566947,ORD420020878751,HFC,Complete,ASI000000001074
LOC000029678509,ORD420002070475,HFC,Cancelled,ASI000000220777
LOC000029678509,ORD420007031447,HFC,Complete,ASI000000220777
LOC000029786135,ORD420020008460,HFC,In progress,ASI000000220777
LOC000029786135,ORD420020010189,HFC,Cancelled,ASI000000220777
LOC000029840584,ORD420019795048,HFC,Cancelled,ASI000000001074
LOC000029840584,ORD420019852914,HFC,Complete,ASI000000000035
LOC000029911958,ORD420020005659,HFC,Cancelled,ASI000000001074
LOC000029911958,ORD420020860608,HFC,Complete,ASI000000001074
LOC000030005513,ORD410001630293,HFC,Cancelled,ASI000000001074
LOC000030005513,ORD420020660481,HFC,Cancelled,ASI000000001074
LOC000030053468,ORD420020738644,HFC,Cancelled,ASI000000001074
LOC000030053468,ORD420020864116,HFC,In progress - Pending,ASI000000220777
LOC000030081948,ORD420020183020,HFC,Cancelled,ASI000000000035
LOC000030081948,ORD420020601052,HFC,Complete,ASI000000001074
LOC000030168451,ORD420020297450,HFC,Cancelled,ASI000000000035
LOC000030168451,ORD420020434564,HFC,In progress,ASI000000000035
LOC000030196444,ORD420020405742,HFC,Complete,ASI000000000035
LOC000030196444,ORD420020405800,HFC,Complete,ASI000000000035
LOC000030258736,ORD420020063725,HFC,Complete,ASI000000001074
LOC000030258736,ORD420019806744,HFC,In progress - Pending,ASI000000000026
LOC000030318105,ORD420019474347,HFC,Cancelled,ASI000000000026
LOC000030318105,ORD420020302430,HFC,Complete,ASI000000001104
LOC000030387392,ORD420020764285,HFC,Cancelled,ASI000000001074
LOC000030387392,ORD420021096026,HFC,In progress,ASI000000001074
LOC000030399128,ORD420021109811,HFC,In progress,ASI000000001074
LOC000030399128,ORD420021112911,HFC,In progress,ASI000000001074
LOC000030484299,ORD420021108680,HFC,In progress,ASI000000220777
LOC000030484299,ORD420021112116,HFC,In progress,ASI000000220777
LOC000030579785,ORD420019933374,HFC,Cancelled,ASI000000000035
LOC000030579785,ORD420020320663,HFC,In progress,ASI000000000035
LOC000030603714,ORD420020379722,HFC,Cancelled,ASI000000001074
LOC000030603714,ORD420020442384,HFC,Complete,ASI000000151638
LOC000030661878,ORD420020671606,HFC,In progress - Pending,ASI000000001074
LOC000030661878,ORD420020746921,HFC,In progress,ASI000000220777
LOC000030665285,ORD420020179763,HFC,In progress - Held,ASI000000220777
LOC000030665285,ORD420019806759,HFC,Cancelled,ASI000000000026
LOC000030723391,ORD420020683228,HFC,Cancelled,ASI000000000026
LOC000030723391,ORD420020804470,HFC,In progress,ASI000000000026
LOC000030786768,ORD420020920917,HFC,In progress,ASI000000220777
LOC000030786768,ORD420021195189,HFC,In progress,ASI000000220777
LOC000030792803,ORD420020186501,HFC,Complete,ASI000000000035
LOC000030792803,ORD420019843804,HFC,Cancelled,ASI000000000035
LOC000030797694,ORD420020037899,HFC,Cancelled,ASI000000221038
LOC000030797694,ORD420021017010,HFC,In progress,ASI000000221038
LOC000030824124,ORD420020621855,HFC,Complete,ASI000000220777
LOC000030824124,ORD420020623476,HFC,Cancelled,ASI000000220777
LOC000030884200,ORD420020130367,HFC,Complete,ASI000000000035
LOC000030884200,ORD420020184767,HFC,Complete,ASI000000000035
LOC000030905409,ORD420020659996,HFC,Cancelled,ASI000000001074
LOC000030905409,ORD420021214987,HFC,In progress,ASI000000001074
LOC000031039589,ORD410001628892,HFC,In progress,ASI000000001094
LOC000031039589,ORD420020000735,HFC,In progress,ASI000000220282
LOC000031267529,ORD420020762994,HFC,Cancelled,ASI000000001074
LOC000031267529,ORD420021202205,HFC,In progress,ASI000000001074
LOC000031314589,ORD420020723664,HFC,In progress,ASI000000220777
LOC000031314589,ORD420020730507,HFC,Cancelled,ASI000000220777
LOC000031647983,ORD420020598347,HFC,Complete,ASI000000000035
LOC000031647983,ORD420020853560,HFC,In progress,ASI000000000035
LOC000031664644,ORD420020731575,HFC,Cancelled,ASI000000001104
LOC000031664644,ORD410001607094,HFC,Complete,ASI000000001104
LOC000031839535,ORD410001547540,HFC,In progress,ASI000000000035
LOC000031839535,ORD420019777050,HFC,Cancelled,ASI000000000035
LOC000032105664,ORD420017977342,HFC,Cancelled,ASI000000000035
LOC000032105664,ORD420020644741,HFC,In progress,ASI000000000035
LOC000032105664,ORD420020864159,HFC,In progress - Pending,ASI000000000035
LOC000032150139,ORD420020793011,HFC,Cancelled,ASI000000000035
LOC000032150139,ORD420020940440,HFC,In progress,ASI000000001074
LOC000032197313,ORD420020513130,HFC,Cancelled,ASI000000000035
LOC000032197313,ORD410001539810,HFC,Complete,ASI000000001074
LOC000032291935,ORD420020763732,HFC,Cancelled,ASI000000000035
LOC000032291935,ORD410001566754,HFC,Complete,ASI000000000035
LOC000032299577,ORD420017981943,HFC,Cancelled,ASI000000000035
LOC000032299577,ORD420019819654,HFC,Cancelled,ASI000000000035
LOC000032299577,ORD420020234924,HFC,Complete,ASI000000000035
LOC000032332001,ORD420020379664,HFC,Cancelled,ASI000000001074
LOC000032332001,ORD420020562701,HFC,Complete,ASI000000001074
LOC000032371214,ORD420020124658,HFC,Cancelled,ASI000000000035
LOC000032371214,ORD420020132771,HFC,Complete,ASI000000000035
LOC000032449990,ORD420021194163,HFC,Cancelled,ASI000000220777
LOC000032449990,ORD420021195073,HFC,In progress,ASI000000220777
LOC000032500428,ORD420020372902,HFC,Cancelled,ASI000000000035
LOC000032500428,ORD420020860801,HFC,Complete,ASI000000000035
LOC000032649247,ORD420020716562,HFC,Complete,ASI000000000035
LOC000032649247,ORD420020802780,HFC,Cancelled,ASI000000000035
LOC000032676690,ORD420020858702,HFC,In progress - Held,ASI000000000035
LOC000032676690,ORD420019818711,HFC,Cancelled,ASI000000000035
LOC000032815165,ORD420019862201,HFC,Complete,ASI000000220777
LOC000032815165,ORD420020110473,HFC,In progress,ASI000000220777
LOC000032842006,ORD420020685351,HFC,Cancelled,ASI000000001104
LOC000032842006,ORD410001606496,HFC,Complete,ASI000000001104
LOC000032939036,ORD420019052796,HFC,Cancelled,ASI000000220777
LOC000032939036,ORD420019811203,HFC,Cancelled,ASI000000221038
LOC000032939036,ORD420019990152,HFC,In progress,ASI000000221038
LOC000033066469,ORD420019943579,HFC,Acknowledged - Pending,ASI000000000035
LOC000033066469,ORD420020915257,HFC,In progress,ASI000000000035
LOC000033127295,ORD420020291175,HFC,Cancelled,ASI000000001074
LOC000033127295,ORD420020004041,HFC,In progress - Held,ASI000000001074
LOC000033176761,ORD420020982983,HFC,Cancelled,ASI000000001074
LOC000033176761,ORD420021102891,HFC,In progress,ASI000000001074
LOC000033184235,ORD410001349995,HFC,Cancelled,ASI000000000026
LOC000033184235,ORD410001495533,HFC,In progress - Pending,ASI000000001094
LOC000033184235,ORD420019998876,HFC,In progress - Pending,ASI000000220282
LOC000033247091,ORD420020049585,HFC,Cancelled,ASI000000000035
LOC000033247091,ORD420020486358,HFC,Complete,ASI000000000035
LOC000033298177,ORD420005228528,HFC,Cancelled,ASI000000000026
LOC000033298177,ORD420005566158,HFC,Complete,ASI000000000026
LOC000033355335,ORD420019991339,HFC,Cancelled,ASI000000220777
LOC000033355335,ORD420020125004,HFC,Complete,ASI000000220777
LOC000033375309,ORD420021109539,HFC,In progress,ASI000000001074
LOC000033375309,ORD420021112312,HFC,In progress - Pending,ASI000000001074
LOC000033377523,ORD420020603888,HFC,Cancelled,ASI000000000035
LOC000033377523,ORD420020831205,HFC,Complete,ASI000000000035
LOC000033392792,ORD420020186555,HFC,Complete,ASI000000001074
LOC000033392792,ORD410001478233,HFC,In progress - Pending,ASI000000220777
LOC000033459214,ORD420020823792,HFC,Complete,ASI000000001074
LOC000033459214,ORD420020823887,HFC,Cancelled,ASI000000001074
LOC000033554505,ORD420020509588,HFC,Complete,ASI000000000035
LOC000033554505,ORD420008270482,HFC,Cancelled,ASI000000001074
LOC000033554505,ORD420019912879,HFC,In progress,ASI000000221038
LOC000033687544,ORD420021103899,HFC,Cancelled,ASI000000220777
LOC000033687544,ORD420021106319,HFC,In progress,ASI000000220777
LOC000033722749,ORD420007375984,HFC,Cancelled,ASI000000001074
LOC000033722749,ORD420009988625,HFC,Complete,ASI000000220777
LOC000033740946,ORD410001570569,HFC,Cancelled,ASI000000220777
LOC000033740946,ORD410001577262,HFC,Cancelled,ASI000000220777
LOC000033745047,ORD420020857419,HFC,In progress,ASI000000220777
LOC000033745047,ORD420021152784,HFC,In progress,ASI000000220777
LOC000033769566,ORD410001328186,HFC,In progress - Pending,ASI000000000035
LOC000033769566,ORD410001487942,HFC,In progress,ASI000000000035
LOC000033769566,ORD410001548371,HFC,In progress - Held,ASI000000000035
LOC000033769566,ORD420007144535,HFC,Cancelled,ASI000000000035
LOC000033785662,ORD420020618385,HFC,Cancelled,ASI000000001074
LOC000033785662,ORD420020824002,HFC,Complete,ASI000000001074
LOC000033814297,ORD420020869123,HFC,In progress,ASI000000000035
LOC000033814297,ORD420020872399,HFC,In progress,ASI000000000035
LOC000033890285,ORD410001555325,HFC,In progress,ASI000000001074
LOC000033890285,ORD420004722547,HFC,Cancelled,ASI000000001074
LOC000034108072,ORD410001447330,HFC,Cancelled,ASI000000220777
LOC000034108072,ORD420019840666,HFC,In progress,ASI000000000026
LOC000034108072,ORD420019851264,HFC,Complete,ASI000000000026
LOC000034137353,ORD420020594908,HFC,In progress,ASI000000001074
LOC000034137353,ORD420021216293,HFC,In progress,ASI000000001074
LOC000034197823,ORD420020935081,HFC,In progress,ASI000000220777
LOC000034197823,ORD420019861157,HFC,In progress,ASI000000001074
LOC000034201501,ORD420019938101,HFC,Cancelled,ASI000000001074
LOC000034201501,ORD420020865400,HFC,In progress,ASI000000001074
LOC000034211450,ORD420020190061,HFC,Cancelled,ASI000000000035
LOC000034211450,ORD420020664909,HFC,In progress,ASI000000000035
LOC000034211450,ORD410001542598,HFC,Acknowledged - Pending,ASI000000000035
LOC000034287911,ORD410001459144,HFC,In progress,ASI000000001094
LOC000034287911,ORD410001468491,HFC,In progress,ASI000000001094
LOC000034412437,ORD420020551169,HFC,Cancelled,ASI000000001074
LOC000034412437,ORD420021197509,HFC,In progress,ASI000000001074
LOC000034571276,ORD410001585746,HFC,Complete,ASI000000001074
LOC000034571276,ORD420020882173,HFC,In progress - Pending,ASI000000001074
LOC000034702147,ORD410001482352,HFC,Cancelled,ASI000000220777
LOC000034702147,ORD420020245691,HFC,Complete,ASI000000220777
LOC000034735953,ORD420021142016,HFC,In progress,ASI000000000035
LOC000034735953,ORD410001540320,HFC,Cancelled,ASI000000220777
LOC000034765134,ORD420005314114,HFC,Cancelled,ASI000000000026
LOC000034765134,ORD420007348974,HFC,Cancelled,ASI000000000035
LOC000034765134,ORD420020012955,HFC,Cancelled,ASI000000000035
LOC000034765134,ORD420020138048,HFC,Complete,ASI000000000035
LOC000034805720,ORD420020571426,HFC,Cancelled,ASI000000000035
LOC000034805720,ORD420021208822,HFC,In progress,ASI000000000035
LOC000034835696,ORD420021022262,HFC,In progress,ASI000000220777
LOC000034835696,ORD420002089423,HFC,Cancelled,ASI000000220777
LOC000034845447,ORD420020335102,HFC,Cancelled,ASI000000000035
LOC000034845447,ORD420020795276,HFC,In progress,ASI000000000035
LOC000035020278,ORD420020515693,HFC,In progress,ASI000000220777
LOC000035020278,ORD420020515849,HFC,In progress,ASI000000220777
LOC000035039179,ORD420020330647,HFC,In progress,ASI000000000035
LOC000035039179,ORD420019939736,HFC,Cancelled,ASI000000000035
LOC000035076495,ORD410001503844,HFC,In progress,ASI000000220777
LOC000035076495,ORD420016244829,HFC,Cancelled,ASI000000000026
LOC000035076495,ORD420020266511,HFC,Cancelled,ASI000000221038
LOC000035096722,ORD420020649913,HFC,Complete,ASI000000000035
LOC000035096722,ORD420019962009,HFC,Cancelled,ASI000000001074
LOC000035106791,ORD420020660651,HFC,Cancelled,ASI000000001074
LOC000035106791,ORD420021195812,HFC,In progress,ASI000000001074
LOC000035228494,ORD420020112360,HFC,Cancelled,ASI000000000035
LOC000035228494,ORD420020355635,HFC,Complete,ASI000000221038
LOC000035326561,ORD420021110859,HFC,In progress,ASI000000001074
LOC000035326561,ORD420021112515,HFC,In progress,ASI000000001074
LOC000035407788,ORD420005844161,HFC,Cancelled,ASI000000000035
LOC000035407788,ORD420006184711,HFC,Complete,ASI000000000035
LOC000035419734,ORD420019479994,HFC,Cancelled,ASI000000000035
LOC000035419734,ORD420019911477,HFC,Complete,ASI000000220777
LOC000035441137,ORD420019922098,HFC,Cancelled,ASI000000000035
LOC000035441137,ORD420020466051,HFC,Complete,ASI000000000035
LOC000035506593,ORD410000995761,HFC,Complete,ASI000000220777
LOC000035506593,ORD420000672621,HFC,Cancelled,ASI000000220777
LOC000035513662,ORD410001502922,HFC,In progress,ASI000000001094
LOC000035513662,ORD410001502967,HFC,In progress - Pending,ASI000000001094
LOC000035582161,ORD420020500660,HFC,Cancelled,ASI000000000035
LOC000035582161,ORD420021194515,HFC,In progress,ASI000000000035
LOC000035587114,ORD420020058047,HFC,Cancelled,ASI000000000035
LOC000035587114,ORD420020546298,HFC,Complete,ASI000000000035
LOC000035677490,ORD420020314975,HFC,Cancelled,ASI000000001074
LOC000035677490,ORD420021224832,HFC,In progress,ASI000000001104
LOC000035701096,ORD420021024770,HFC,In progress,ASI000000220777
LOC000035701096,ORD420021089351,HFC,Cancelled,ASI000000000035
LOC000035701096,ORD420005194831,HFC,Cancelled,ASI000000000035
LOC000035739899,ORD420020478343,HFC,Cancelled,ASI000000000026
LOC000035739899,ORD420020478391,HFC,Cancelled,ASI000000000026
LOC000035739899,ORD420020478423,HFC,Complete,ASI000000000026
LOC000035748453,ORD420020282508,HFC,Complete,ASI000000000035
LOC000035748453,ORD420020282549,HFC,Complete,ASI000000000035
LOC000035782366,ORD420020072733,HFC,Complete,ASI000000001074
LOC000035782366,ORD420019796388,HFC,Cancelled,ASI000000000035
LOC000035790439,ORD420020342173,HFC,In progress - Held,ASI000000000035
LOC000035790439,ORD420020344164,HFC,Cancelled,ASI000000000035
LOC000035984243,ORD420008471445,HFC,Cancelled,ASI000000000035
LOC000035984243,ORD420019766267,HFC,Cancelled,ASI000000000035
LOC000035984243,ORD420020289604,HFC,Complete,ASI000000220777
LOC000036174490,ORD420020542882,HFC,In progress,ASI000000220777
LOC000036174490,ORD420020544156,HFC,In progress,ASI000000220777
LOC000036224729,ORD410001491590,HFC,Complete,ASI000000000035
LOC000036224729,ORD410001497930,HFC,In progress,ASI000000000035
LOC000036253917,ORD420020008996,HFC,Acknowledged - Pending,ASI000000000035
LOC000036253917,ORD420020529951,HFC,Complete,ASI000000000035
LOC000036265358,ORD420020197593,HFC,Cancelled,ASI000000001074
LOC000036265358,ORD420020252383,HFC,In progress,ASI000000001074
LOC000036277846,ORD420020452564,HFC,Cancelled,ASI000000001104
LOC000036277846,ORD410001570818,HFC,In progress,ASI000000001104
LOC000036282505,ORD420020234602,HFC,Complete,ASI000000000035
LOC000036282505,ORD420020263712,HFC,In progress,ASI000000001074
LOC000036358015,ORD420021109830,HFC,In progress,ASI000000001074
LOC000036358015,ORD420021113326,HFC,In progress,ASI000000001074
LOC000036513483,ORD410001604793,HFC,Cancelled,ASI000000220777
LOC000036513483,ORD410001611569,HFC,In progress,ASI000000220777
LOC000036623654,ORD420021017669,HFC,In progress,ASI000000220777
LOC000036623654,ORD420021017719,HFC,In progress,ASI000000220777
LOC000036659190,ORD420020814513,HFC,Cancelled,ASI000000001074
LOC000036659190,ORD420021197476,HFC,In progress,ASI000000001074
LOC000036671736,ORD410001609965,HFC,Cancelled,ASI000000220777
LOC000036671736,ORD410001610078,HFC,Complete,ASI000000220777
LOC000036732877,ORD410001501609,HFC,In progress - Pending,ASI000000220777
LOC000036732877,ORD420020440704,HFC,Complete,ASI000000001074
LOC000036736172,ORD420020179303,HFC,In progress - Pending,ASI000000000035
LOC000036736172,ORD420020252618,HFC,Complete,ASI000000000035
LOC000036817501,ORD420020022101,HFC,Complete,ASI000000001074
LOC000036817501,ORD420020056337,HFC,Cancelled,ASI000000001074
LOC000036832151,ORD420020176573,HFC,In progress,ASI000000000035
LOC000036832151,ORD420020517597,HFC,Complete,ASI000000000035
LOC000036864346,ORD410001495412,HFC,Complete,ASI000000220777
LOC000036864346,ORD420020219605,HFC,Cancelled,ASI000000000026
LOC000036902710,ORD420020027741,HFC,Complete,ASI000000220777
LOC000036902710,ORD410001383901,HFC,Cancelled,ASI000000220777
LOC000036902710,ORD420019788280,HFC,Cancelled,ASI000000220777
LOC000036915216,ORD420019982229,HFC,Cancelled,ASI000000001074
LOC000036915216,ORD420020235158,HFC,Complete,ASI000000001074
LOC000036977123,ORD420020172313,HFC,Cancelled,ASI000000000035
LOC000036977123,ORD420020530340,HFC,Complete,ASI000000000035
LOC000036977123,ORD420001439301,HFC,Cancelled,ASI000000000035
LOC000036988087,ORD420017149710,HFC,Cancelled,ASI000000220777
LOC000036988087,ORD420020135079,HFC,Cancelled,ASI000000220777
LOC000036988087,ORD420020184369,HFC,In progress,ASI000000220777
LOC000037078787,ORD420020031707,HFC,Complete,ASI000000000035
LOC000037078787,ORD420020307912,HFC,Cancelled,ASI000000000035
LOC000037105288,ORD420020179217,HFC,In progress,ASI000000221038
LOC000037105288,ORD420019795484,HFC,Cancelled,ASI000000001074
LOC000037174328,ORD420020971665,HFC,In progress,ASI000000001074
LOC000037174328,ORD420021123058,HFC,In progress,ASI000000000026
LOC000037186422,ORD420020695935,HFC,Cancelled,ASI000000001074
LOC000037186422,ORD420020870434,HFC,In progress,ASI000000001074
LOC000037275042,ORD420020635890,HFC,Complete,ASI000000000035
LOC000037275042,ORD420002717676,HFC,Cancelled,ASI000000000026
LOC000037427695,ORD420020870406,HFC,Cancelled,ASI000000001074
LOC000037427695,ORD420021226296,HFC,In progress,ASI000000120149
LOC000037519806,ORD420020809270,HFC,In progress,ASI000000000035
LOC000037519806,ORD410001485688,HFC,Cancelled,ASI000000220777
LOC000037741775,ORD420019902918,HFC,Cancelled,ASI000000000035
LOC000037741775,ORD420020488623,HFC,In progress,ASI000000000035
LOC000037798986,ORD420021215151,HFC,In progress,ASI000000000035
LOC000037798986,ORD420008162012,HFC,Cancelled,ASI000000151622
LOC000038056224,ORD420021179733,HFC,In progress,ASI000000000035
LOC000038056224,ORD420021179820,HFC,In progress,ASI000000000035
LOC000038059743,ORD420019785984,HFC,Complete,ASI000000220777
LOC000038059743,ORD420019871707,HFC,Cancelled,ASI000000001074
LOC000038087100,ORD420008450968,HFC,Complete,ASI000000220777
LOC000038087100,ORD420008561286,HFC,Cancelled,ASI000000221038
LOC000038351557,ORD420020478651,HFC,Complete,ASI000000000026
LOC000038351557,ORD420020478698,HFC,Cancelled,ASI000000000026
LOC000038422056,ORD420020603680,HFC,Cancelled,ASI000000000035
LOC000038422056,ORD420021182649,HFC,In progress,ASI000000000035
LOC000038508658,ORD420020641250,HFC,Cancelled,ASI000000001074
LOC000038508658,ORD420021160295,HFC,In progress,ASI000000001104
LOC000038540040,ORD420020118522,HFC,Cancelled,ASI000000000035
LOC000038540040,ORD420021028033,HFC,In progress,ASI000000000026
LOC000038737724,ORD410001176408,HFC,Cancelled,ASI000000220777
LOC000038737724,ORD420016786224,HFC,Cancelled,ASI000000220777
LOC000038737724,ORD420017610806,HFC,Complete,ASI000000220777
LOC000038744342,ORD410001498240,HFC,Cancelled,ASI000000220777
LOC000038744342,ORD410001498342,HFC,Complete,ASI000000220777
LOC000038744342,ORD420013981985,HFC,Cancelled,ASI000000000035
LOC000038747119,ORD420020572791,HFC,Cancelled,ASI000000220777
LOC000038747119,ORD420020576392,HFC,Complete,ASI000000220777
LOC000038764429,ORD420020639019,HFC,Cancelled,ASI000000001074
LOC000038764429,ORD420021148368,HFC,In progress,ASI000000001074
LOC000038779371,ORD420020429117,HFC,Complete,ASI000000000035
LOC000038779371,ORD410001541138,HFC,Complete,ASI000000001074
LOC000038833513,ORD410001569133,HFC,Cancelled,ASI000000000026
LOC000038833513,ORD420020863343,HFC,Complete,ASI000000000026
LOC000038908700,ORD410001571743,HFC,Complete,ASI000000001104
LOC000038908700,ORD410001572909,HFC,Cancelled,ASI000000001104
LOC000039003023,ORD420020062044,HFC,Cancelled,ASI000000000035
LOC000039003023,ORD420020113640,HFC,Complete,ASI000000000035
LOC000039118985,ORD420020869553,HFC,In progress,ASI000000220777
LOC000039118985,ORD420020921701,HFC,In progress,ASI000000220777
LOC000039197878,ORD420020616622,HFC,In progress,ASI000000000035
LOC000039197878,ORD420021215840,HFC,In progress,ASI000000001074
LOC000039217963,ORD420020034506,HFC,Cancelled,ASI000000220777
LOC000039217963,ORD420020036614,HFC,In progress - Held,ASI000000220777
LOC000039269441,ORD420020046227,HFC,Complete,ASI000000220777
LOC000039269441,ORD420020046567,HFC,Cancelled,ASI000000220777
LOC000039372698,ORD420019878836,HFC,Complete,ASI000000000035
LOC000039372698,ORD420020327100,HFC,Complete,ASI000000000035
LOC000039496897,ORD410001630255,HFC,In progress,ASI000000220777
LOC000039496897,ORD420018010686,HFC,Cancelled,ASI000000220777
LOC000039496897,ORD420020374974,HFC,In progress - Held,ASI000000000026
LOC000039543013,ORD420019921911,HFC,Cancelled,ASI000000001074
LOC000039543013,ORD420021095851,HFC,In progress,ASI000000001074
LOC000039543013,ORD420021114209,HFC,Cancelled,ASI000000000035
LOC000039737959,ORD420020548535,HFC,Cancelled,ASI000000001074
LOC000039737959,ORD420020548590,HFC,In progress,ASI000000001074
LOC000039782012,ORD410001498446,HFC,In progress,ASI000000001104
LOC000039782012,ORD420019861980,HFC,Cancelled,ASI000000001074
LOC000039798644,ORD410001484810,HFC,In progress - Held,ASI000000220777
LOC000039798644,ORD420020495436,HFC,In progress - Pending,ASI000000220777
LOC000039803407,ORD420020199655,HFC,Complete,ASI000000000035
LOC000039803407,ORD420019808959,HFC,Cancelled,ASI000000000035
LOC000039864587,ORD420020813822,HFC,Cancelled,ASI000000000035
LOC000039864587,ORD420021158492,HFC,In progress,ASI000000000035
LOC000040202191,ORD420018381783,HFC,Cancelled,ASI000000000035
LOC000040202191,ORD420019888757,HFC,In progress,ASI000000000035
LOC000040202191,ORD420020002809,HFC,Complete,ASI000000001074
LOC000040354097,ORD420020921481,HFC,Cancelled,ASI000000000035
LOC000040354097,ORD420020932520,HFC,In progress,ASI000000220777
LOC000040375157,ORD420020384989,HFC,Cancelled,ASI000000220777
LOC000040375157,ORD420020385520,HFC,In progress,ASI000000220777
LOC000040496273,ORD420019801558,HFC,Complete,ASI000000221038
LOC000040496273,ORD420020111230,HFC,Cancelled,ASI000000220777
LOC000040512787,ORD420020497888,HFC,In progress,ASI000000000035
LOC000040512787,ORD420020497959,HFC,In progress,ASI000000000035
LOC000040630098,ORD420020922849,HFC,Acknowledged - Pending,ASI000000000035
LOC000040630098,ORD420007425734,HFC,Cancelled,ASI000000000035
LOC000040713026,ORD420019915324,HFC,Complete,ASI000000000035
LOC000040713026,ORD420020014113,HFC,Cancelled,ASI000000000035
LOC000040819410,ORD420019054210,HFC,Complete,ASI000000220777
LOC000040819410,ORD420019482142,HFC,Cancelled,ASI000000000026
LOC000040842492,ORD420020918801,HFC,In progress,ASI000000000035
LOC000040842492,ORD420020923263,HFC,In progress,ASI000000000035
LOC000040889689,ORD410001472136,HFC,Complete,ASI000000220777
LOC000040889689,ORD410001472143,HFC,Cancelled,ASI000000220777
LOC000040894403,ORD420019855674,HFC,Cancelled,ASI000000000035
LOC000040894403,ORD420019990238,HFC,Complete,ASI000000221038
LOC000040942543,ORD420020865526,HFC,Cancelled,ASI000000000035
LOC000040942543,ORD420021099725,HFC,In progress,ASI000000000035
LOC000040951047,ORD420020378453,HFC,Cancelled,ASI000000001104
LOC000040951047,ORD420020506468,HFC,Complete,ASI000000001074
LOC000041029677,ORD420020029728,HFC,Complete,ASI000000000026
LOC000041029677,ORD420020322362,HFC,In progress,ASI000000000026
LOC000041084350,ORD420019341593,HFC,Complete,ASI000000001074
LOC000041084350,ORD420019851609,HFC,Cancelled,ASI000000001074
LOC000041084350,ORD420019900061,HFC,Cancelled,ASI000000000026
LOC000041180363,ORD420017864059,HFC,Cancelled,ASI000000000035
LOC000041180363,ORD420020386316,HFC,Complete,ASI000000000035
LOC000041196548,ORD410001510749,HFC,Complete,ASI000000220777
LOC000041196548,ORD420020384031,HFC,Cancelled,ASI000000220777
LOC000041247654,ORD420019839579,HFC,Cancelled,ASI000000000035
LOC000041247654,ORD420019857840,HFC,Complete,ASI000000220777
LOC000041278099,ORD420020660596,HFC,Complete,ASI000000001074
LOC000041278099,ORD420020660698,HFC,Complete,ASI000000001074
LOC000041303626,ORD420020290842,HFC,Cancelled,ASI000000000035
LOC000041303626,ORD420020478452,HFC,In progress - Pending,ASI000000000026
LOC000041303626,ORD420020478614,HFC,In progress - Pending,ASI000000000026
LOC000041303626,ORD420020478646,HFC,Complete,ASI000000000026
LOC000041397370,ORD420004191027,HFC,Cancelled,ASI000000001074
LOC000041397370,ORD420017575579,HFC,Complete,ASI000000221038
LOC000041549596,ORD420020225479,HFC,In progress,ASI000000000035
LOC000041549596,ORD420020550929,HFC,In progress,ASI000000001074
LOC000041722047,ORD420019801493,HFC,Cancelled,ASI000000001104
LOC000041722047,ORD420019927487,HFC,Complete,ASI000000000035
LOC000041758931,ORD410001468231,HFC,Complete,ASI000000220777
LOC000041758931,ORD420004461419,HFC,Cancelled,ASI000000220777
LOC000041758931,ORD420009737009,HFC,Cancelled,ASI000000000026
LOC000041759506,ORD410001534407,HFC,Complete,ASI000000001074
LOC000041759506,ORD420021018220,HFC,In progress,ASI000000220777
LOC000041824296,ORD420019993681,HFC,Cancelled,ASI000000001074
LOC000041824296,ORD420020237288,HFC,Complete,ASI000000001074
LOC000041828144,ORD420019790170,HFC,Cancelled,ASI000000221038
LOC000041828144,ORD420019863982,HFC,Cancelled,ASI000000221038
LOC000042054725,ORD420021141263,HFC,In progress,ASI000000000035
LOC000042054725,ORD420021141394,HFC,In progress,ASI000000000035
LOC000042088782,ORD410001571506,HFC,Complete,ASI000000000035
LOC000042088782,ORD420019840414,HFC,Cancelled,ASI000000000035
LOC000042089506,ORD420005575712,HFC,Cancelled,ASI000000220777
LOC000042089506,ORD420019828054,HFC,Cancelled,ASI000000000026
LOC000042089506,ORD420020773544,HFC,In progress,ASI000000000035
LOC000042191306,ORD420021099760,HFC,In progress,ASI000000000035
LOC000042191306,ORD420021215581,HFC,In progress,ASI000000000035
LOC000042463626,ORD410001458420,HFC,Cancelled,ASI000000220777
LOC000042463626,ORD410001473030,HFC,Complete,ASI000000220777
LOC000042692727,ORD410000356379,HFC,Cancelled,ASI000000220777
LOC000042692727,ORD420020689630,HFC,Complete,ASI000000220777
LOC000042768620,ORD420021110925,HFC,In progress,ASI000000001074
LOC000042768620,ORD420021113860,HFC,In progress - Pending,ASI000000001074
